mean_dx,mean_dy,mean_dz,max_dx,max_dy,max_dz,mean_drx,mean_dry,mean_drz,max_drx,max_dry,max_drz,mean_pos_error_m,max_pos_error_m,wear_level,n_samples
0.004171988364767558,0.017478958154685625,0.005498411829740459,0.015060840424822863,0.02907406656502115,0.009663284618974088,0.0006508538453603036,0.0006678401724430275,0.0011114426688171902,0.0009888233836448101,0.0015525872109733996,0.00201762853266918,0.020066227684757135,0.02913927832067277,0.0,118
0.012125026000410757,0.014792354202712311,0.003909021937192284,0.01907704595496018,0.021961094967946418,0.009988296790734263,0.0012106991418729025,0.0004379238751056533,0.0013896416880201479,0.005849767598758326,0.001156858110846093,0.005873580489892616,0.020422650860415364,0.02900841625343396,0.0,118
0.016292335781086922,0.009054549028184347,0.004968443403201115,0.026302695255813975,0.02365709866852861,0.010185758318374295,0.0007329150015681135,0.0006633901643614108,0.0009975168857782408,0.0024355746458293304,0.0014524027084054092,0.002514268077034032,0.01990743956247193,0.02884748096354653,0.0,118
0.014418807409912271,0.013781754451325267,0.004587164439918229,0.02886557596809758,0.02117732093123507,0.010011905225384976,0.0012951758056546762,0.0006159449605215517,0.0009411985489026478,0.007994967299197242,0.0012353476767785754,0.00816349843976516,0.023171154334467703,0.029026305758032122,0.0,80
0.015562664095233401,0.010635083934820376,0.0035410966036186933,0.028873232936134613,0.015809082857324644,0.007926711013337806,0.0010777142088825558,0.0007636610391044163,0.0008394207394704833,0.006139055233270518,0.0017564914452679048,0.006242156142765465,0.020223329232266343,0.029004194255680134,0.0,118
0.011671361393964274,0.013205822436593032,0.0023149017455602627,0.02508216787898382,0.028498667862470545,0.004552916284696479,0.00167951839319217,0.0003540537888955022,0.0017858830984951177,0.00806282876636355,0.002202240046570214,0.008131607912648331,0.01964468699854822,0.028801767020313836,0.0,118
0.011521626459942376,0.019860688734740607,0.004376720092270267,0.02659605833391751,0.028670950881083734,0.009847744498813205,0.0006649343450217369,0.00037687584291364344,0.0007336508939494554,0.002103651759476577,0.0010013566666026708,0.0011670724908343644,0.025762043428367635,0.028792350318942193,0.0,118
0.015386268669811607,0.00914172470055517,0.005015888712361875,0.027566632198815832,0.016712858162130445,0.01027048544343731,0.0009566477867508504,0.00034935513783147516,0.00106354251792746,0.002722937329090347,0.0011099502442968312,0.0029687478680140433,0.02080498417112596,0.02876367300306448,0.0,118
0.0031468046880923552,0.021443036985458137,0.005592519137064109,0.012359042803611775,0.0252465507283009,0.009810144670880955,0.0011075961146159027,0.00032061446433403687,0.0008494636018526131,0.0015859592150954116,0.0005817899487174927,0.0017725855639803,0.022802225852837196,0.026331932742297816,0.0,118
0.012185325506718017,0.011605330484517982,0.004166753683614383,0.027418780176431123,0.02398362821336336,0.008891610718243625,0.0021100810200448948,0.0006084171820219808,0.0020892082019516667,0.022674125876243956,0.0019136054273287684,0.022682086994759487,0.01925978718512545,0.028427581724309075,0.0,118
0.008080275448720576,0.010244527725577275,0.0047043171939741505,0.0157605113780315,0.02000244691745509,0.009661490583243837,0.0012998035630727115,0.0006342019056150583,0.0011838043172492767,0.008294214259433552,0.0013581644328842513,0.008312642760409744,0.015582789909125374,0.02283893007135738,0.0,117
0.010811414779661596,0.008155740393586722,0.005493941317810077,0.016136092246754108,0.014755588976975959,0.009012570842346135,0.001160697787630872,0.0006367704022214177,0.001273094345727888,0.003929744569311833,0.0016364936526857,0.0030112473454839694,0.016496881999385933,0.017500313938586656,0.0,117
0.01084245314469922,0.009625001875079637,0.004580552526002875,0.027357771563660815,0.019448068516527472,0.01029681676029269,0.0012861910693249318,0.0007586457784968594,0.0013856472826826182,0.011606265811093586,0.001495832859495394,0.011629121348487592,0.01775732301496703,0.028117364915014854,0.0,111
0.01652666453842584,0.014550893830824958,0.003381848608834242,0.02752594100870659,0.022937466596419154,0.005210472703316066,0.0004961551241468698,0.0003474784582684312,0.0008793953253271036,0.001297470235815057,0.0008140998887216089,0.0014583048883554106,0.025571995065980794,0.028122842348944754,0.0,118
0.01058970201760686,0.013808286033991504,0.005349487425887288,0.0282790501812219,0.02504119445526115,0.009740391939719546,0.0010685264419991217,0.0006795561025884734,0.0013814567543837177,0.025420923314070698,0.0016425299642608415,0.025426769346975853,0.020374427039163475,0.02878909880544568,0.0,118
0.018774204811678113,0.0023537780318401277,0.004231171501456852,0.028465084717170575,0.006541273774977874,0.009540533325967493,0.001842498365409972,0.0006062787528059401,0.0020580439154632775,0.020950636857784755,0.0019305802027886898,0.02095783874781576,0.019760556110638754,0.028552768252260267,0.0,118
0.015292755468028836,0.014267703276502687,0.004794654776921846,0.02711936021861916,0.024550827275154903,0.010298878915729526,0.0013898388257791061,0.0004738733272978982,0.001306303445144466,0.00934473105335698,0.0010016138222384424,0.0085875102571773,0.02436115525866204,0.02883961084489364,0.0,118
0.008136099990851695,0.01031782151691081,0.004266345128337853,0.018101138213590384,0.022380272586297517,0.009212546190470072,0.001538014370930192,0.0007026143690497986,0.001931686072983812,0.005649725728937405,0.002070149058575277,0.00670268758994208,0.015568483161900248,0.026069895319804953,0.0,117
0.01524831815421101,0.013271071052270149,0.006361914213624122,0.028489095740098308,0.02570091632335375,0.009502015946417725,0.0008143174700294108,0.0005553911723234885,0.0009673334116547771,0.003032300141914357,0.0011735173464778592,0.00297150535709112,0.02368371064091507,0.02867665148604925,0.0,118
